,Id,SalePrice
1072,2532,227397.49386383838
1073,2533,197567.87641164512
1074,2534,235206.68918482726
1075,2535,317381.10207125044
1076,2536,233229.18214572567
1077,2537,261610.05487648415
1078,2538,189694.7236430652
1079,2539,182552.2171819465
1080,2540,170066.03870784162
1081,2541,179150.48680200073
1082,2542,157524.4757162854
1083,2543,129234.69709940732
1084,2544,130316.52762461703
1085,2545,135455.89489972492
1086,2546,135810.98376048042
1087,2547,136638.49333714898
1088,2548,164502.36991317276
1089,2549,156394.36512821622
1090,2550,492018.650501278
1091,2551,138252.74250034578
1092,2552,120332.15827016882
1093,2553,77277.42431838124
1094,2554,109318.7172643502
1095,2555,120051.11620710365
1096,2556,94915.38668988182
1097,2557,111604.751426726
1098,2558,160650.67336393238
1099,2559,143231.633137906
1100,2560,139466.22653344003
1101,2561,145528.97312066506
1102,2562,138562.30010865393
1103,2563,145179.2624339744
1104,2564,189531.46206640513
1105,2565,142986.30860072075
1106,2566,160984.80637556777
1107,2567,130753.42242562171
1108,2568,200410.14660854224
1109,2569,188650.67444841014
1110,2570,120310.95164741806
1111,2571,187311.23108563566
1112,2572,188220.0907946579
1113,2573,216450.08350201344
1114,2574,303958.5538415639
1115,2575,127966.82441704712
1116,2576,115818.63464085656
1117,2577,146613.4658236632
1118,2578,85949.75936324938
1119,2579,68090.55280262175
1120,2580,139027.66082929552
1121,2581,126899.77563805263
1122,2582,123155.0663964349
1123,2583,268491.4656021861
1124,2584,152513.67607904747
1125,2585,182098.15798131202
1126,2586,226454.72459519794
1127,2587,200431.47284435807
1128,2588,155295.57264160918
1129,2589,139047.83813342705
1130,2590,221564.21881256104
1131,2591,228294.7444640458
1132,2592,210839.5978996272
1133,2593,250660.90778338388
1134,2594,175659.4462553292
1135,2595,208675.91597856095
1136,2596,342010.2310644995
1137,2597,173048.896517175
1138,2598,256862.51697874776
1139,2599,314365.8269177101
1140,2600,196436.7534521932
1141,2601,139632.905087773
1142,2602,79949.57998012978
1143,2603,104667.47811668119
1144,2604,89560.78557497365
1145,2605,83289.87978279391
1146,2606,143883.61841981244
1147,2607,184098.17428677186
1148,2608,202249.11932441054
1149,2609,169411.84518026718
1150,2610,109634.71014064881
1151,2611,140935.215848435
1152,2612,153497.42824553623
1153,2613,134392.62054631603
1154,2614,129839.94598621393
1155,2615,150912.35662173547
1156,2616,141065.04818966344
1157,2617,178338.0927992081
1158,2618,196687.0200608664
1159,2619,205702.51894220334
1160,2620,180439.12692758712
1161,2621,177199.5616890187
1162,2622,179327.06873037282
1163,2623,249919.89392357337
1164,2624,285095.34337564756
1165,2625,324793.7534412007
1166,2626,162830.26716024635
1167,2627,189310.7179056861
1168,2628,455188.7388855592
1169,2629,597300.6746365163
1170,2630,376300.83800932445
1171,2631,470659.5859322354
1172,2632,441473.5294949459
1173,2633,314576.98747643357
1174,2634,410994.1878007508
1175,2635,149856.95806813342
1176,2636,187147.3577174694
1177,2637,183925.81708240745
1178,2638,246973.27937977444
1179,2639,194160.19859203027
1180,2640,146461.4583115291
1181,2641,103081.5942112856
1182,2642,193594.90566848824
1183,2643,97878.10080927909
1184,2644,122632.66245419014
1185,2645,103770.88669766244
1186,2646,96010.59426972002
1187,2647,105441.10993707954
1188,2648,140458.95799779272
1189,2649,145241.35043625336
1190,2650,150186.84165395453
1191,2651,148516.21965049367
1192,2652,390111.2687538916
1193,2653,240616.6520655982
1194,2654,234959.90838882903
1195,2655,394156.85398696474
1196,2656,322628.49557183596
1197,2657,345286.4702484783
1198,2658,268855.1392069526
1199,2659,323100.35319861636
1200,2660,325159.92057847127
1201,2661,351413.81467334845
1202,2662,344271.414805804
1203,2663,283483.7442385266
1204,2664,254122.36596176546
1205,2665,315936.1169386832
1206,2666,281390.67528008827
1207,2667,167353.73880021053
1208,2668,182469.8563948408
1209,2669,176410.0867582276
1210,2670,289088.27958119434
1211,2671,185654.8640983578
1212,2672,181376.2982255739
1213,2673,219119.1773194614
1214,2674,215496.7154353877
1215,2675,168858.36969488146
1216,2676,182729.82582793658
1217,2677,191189.6699239036
1218,2678,263114.9160902135
1219,2679,292605.2999573626
1220,2680,279305.22145310475
1221,2681,420971.73252859537
1222,2682,359044.7764186713
1223,2683,582377.6320226011
1224,2684,320905.2168243468
1225,2685,367763.4531135154
1226,2686,244660.22846904854
1227,2687,321191.5091487735
1228,2688,228249.27149512162
1229,2689,225299.23908284595
1230,2690,481768.4830591661
1231,2691,182369.28251494202
1232,2692,133388.53153305975
1233,2693,198159.31676952273
1234,2694,136845.13596264974
1235,2695,191121.8747382337
1236,2696,185107.1633326318
1237,2697,185945.51876979097
1238,2698,189932.8698695123
1239,2699,175625.97383412835
1240,2700,154437.2825141258
1241,2701,148827.95620818477
1242,2702,104537.52489954465
1243,2703,142274.80392801473
1244,2704,140205.59771187758
1245,2705,119576.14234020069
1246,2706,114026.18401441083
1247,2707,123990.47006550788
1248,2708,136947.0104725248
1249,2709,117023.53072515268
1250,2710,127487.46114260441
1251,2711,301728.3225963023
1252,2712,382174.4607029314
1253,2713,170012.44662573346
1254,2714,155632.2849169152
1255,2715,164846.80853323406
1256,2716,147780.15077717428
1257,2717,182314.44795282028
1258,2718,228733.2487597859
1259,2719,145875.74620226803
1260,2720,169245.16830347723
1261,2721,132035.62578820303
1262,2722,158137.44954779005
1263,2723,144321.5982674778
1264,2724,129532.1832221048
1265,2725,136369.7984237744
1266,2726,143505.2563235229
1267,2727,171422.2622905631
1268,2728,166005.63684464592
1269,2729,155108.54935152637
1270,2730,141237.59568653288
1271,2731,131436.72572285723
1272,2732,119918.29244832229
1273,2733,153792.83243398365
1274,2734,141735.82586883387
1275,2735,131771.85799334702
1276,2736,142308.78588641624
1277,2737,122622.93689385886
1278,2738,135913.73297045095
1279,2739,159353.9858784075
1280,2740,134568.33469561322
1281,2741,145402.18960474216
1282,2742,148242.5897376132
1283,2743,141404.37208599708
1284,2744,161394.09173233897
1285,2745,145211.97936719217
1286,2746,137738.24294348736
1287,2747,155185.09244560165
1288,2748,117913.52075932198
1289,2749,128565.8266045104
1290,2750,133388.03627471736
1291,2751,142320.63618939108
1292,2752,224873.2767323428
1293,2753,153270.53954895446
1294,2754,233133.99726202976
1295,2755,129289.75810990523
1296,2756,94967.39078245584
1297,2757,70950.84718653104
1298,2758,71156.68914927088
1299,2759,151638.82765647708
1300,2760,132337.98394508185
1301,2761,140594.52339833474
1302,2762,144281.28131487707
1303,2763,191037.34307206413
1304,2764,166855.21541241877
1305,2765,288010.2822846054
1306,2766,135449.45963365622
1307,2767,85269.82498688129
1308,2768,133796.61140678907
1309,2769,133093.26088426137
1310,2770,151851.6723446904
1311,2771,115408.84125614898
1312,2772,114982.75495683259
1313,2773,146094.5439422482
1314,2774,130495.55382050778
1315,2775,118218.71312746874
1316,2776,147140.90710734323
1317,2777,159822.41412297657
1318,2778,128912.06559504993
1319,2779,128995.27631822841
1320,2780,104766.32879119218
1321,2781,100395.91352172982
1322,2782,92709.37985453205
1323,2783,107047.45574759546
1324,2784,121626.05135249514
1325,2785,128263.19338427488
1326,2786,75351.92864179572
1327,2787,114005.99645099737
1328,2788,70446.2492949622
1329,2789,186953.07854908457
1330,2790,90487.59818567487
1331,2791,114808.98987405784
1332,2792,61842.51934296091
1333,2793,165312.51657248384
1334,2794,90081.20050219297
1335,2795,104246.25147060068
1336,2796,99157.3135081153
1337,2797,207900.23538030617
1338,2798,116502.05078478149
1339,2799,112540.32460183403
1340,2800,65874.24400763323
1341,2801,111077.72638845307
1342,2802,138194.33160060216
1343,2803,162243.6045358979
1344,2804,149203.07171662358
1345,2805,103464.70166195932
1346,2806,88490.24593866804
1347,2807,161340.58442085792
1348,2808,143157.6209464787
1349,2809,133799.50096630238
1350,2810,135755.23207070027
1351,2811,155477.16603928257
1352,2812,142502.30973212802
1353,2813,165182.8328827768
1354,2814,171488.46675317577
1355,2815,108275.93481887747
1356,2816,232042.55567570275
1357,2817,151242.02894385322
1358,2818,121189.15652686186
1359,2819,177914.298838669
1360,2820,138706.1897535045
1361,2821,97620.82469669511
1362,2822,208070.13282746074
1363,2823,299083.12499461963
1364,2824,185618.35628685285
1365,2825,160227.2801179631
1366,2826,126510.73280807358
1367,2827,136679.40603752423
1368,2828,208870.99005554002
1369,2829,187749.1943852299
1370,2830,238281.92128919804
1371,2831,182265.21892445956
1372,2832,237995.3410410918
1373,2833,301951.38223094674
1374,2834,215599.9624022879
1375,2835,216613.34575453718
1376,2836,185381.38229405202
1377,2837,162758.20280384272
1378,2838,146188.45552607355
1379,2839,177946.4419534285
1380,2840,204238.00504624573
1381,2841,205081.51775715797
1382,2842,218708.06222737418
1383,2843,142628.03349689898
1384,2844,145489.72720979832
1385,2845,118600.02431535108
1386,2846,209834.51196087527
1387,2847,196915.70607945768
1388,2848,239557.83785014236
1389,2849,201499.50696830658
1390,2850,295665.95630357333
1391,2851,231070.95332234216
1392,2852,247377.68165349364
1393,2853,240921.2565590153
1394,2854,143113.82247230702
1395,2855,207253.90311683455
1396,2856,203610.85147016103
1397,2857,185820.03700152272
1398,2858,206341.15739325533
1399,2859,127432.58472272102
1400,2860,130594.83801305114
1401,2861,134569.17208348683
1402,2862,194361.93637626234
1403,2863,130385.82857574665
1404,2864,236956.0528753235
1405,2865,140070.3655567166
1406,2866,150384.0227701238
1407,2867,100436.64754961392
1408,2868,92880.82120413957
1409,2869,106855.56325560907
1410,2870,132477.04644877682
1411,2871,99701.14959816838
1412,2872,51976.41668754981
1413,2873,114358.87036133128
1414,2874,127891.51770415476
1415,2875,110647.88291107798
1416,2876,169454.1733742985
1417,2877,138804.3612347496
1418,2878,178636.26664954567
1419,2879,140508.75309164965
1420,2880,102619.77857209953
1421,2881,159897.3190850545
1422,2882,171741.1481921183
1423,2883,193256.86856023112
1424,2884,206992.17290047562
1425,2885,197706.61517053455
1426,2886,217875.10073719663
1427,2887,104229.39791097048
1428,2888,130445.40932903031
1429,2889,52661.942714653116
1430,2890,88672.90517066949
1431,2891,137424.04438257506
1432,2892,70721.40481607047
1433,2893,101727.69061877896
1434,2894,71483.68099507935
1435,2895,296225.4746635377
1436,2896,273520.6620578965
1437,2897,196758.79703754728
1438,2898,149728.03087128355
1439,2899,223319.75616590382
1440,2900,153168.78022025203
1441,2901,208466.7807194068
1442,2902,181478.43125171383
1443,2903,345883.6569425786
1444,2904,366282.304474928
1445,2905,99866.45553476628
1446,2906,217092.9813502396
1447,2907,120530.48602441979
1448,2908,138102.63591871463
1449,2909,145270.56706034136
1450,2910,89437.02793801008
1451,2911,79949.57998012978
1452,2912,146669.70317157125
1453,2913,91062.86011862099
1454,2914,78083.19016034527
1455,2915,85015.84103802386
1456,2916,83478.03109287804
1457,2917,163542.15489707547
1458,2918,118905.34754769871
1459,2919,247783.1812398392
